Provincia,Partido,Localidad,link Indec,Velocidad (Mbps),Accesos
SALTA,Los Andes,Tolar Grande,66105040,25.0,1
SALTA,Metán,El Galpón,66112010,0.512,1
SALTA,Metán,El Galpón,66112010,3.0,2
SALTA,Metán,El Galpón,66112010,6.0,77
SALTA,Metán,El Galpón,66112010,10.0,181
SALTA,Metán,El Galpón,66112010,15.0,1
SALTA,Metán,El Galpón,66112010,80.0,50
SALTA,Metán,El Galpón,66112010,120.0,35
SALTA,Metán,El Tunal,66112020,0.512,1
SALTA,Metán,El Tunal,66112020,10.0,80
SALTA,Metán,Lumbreras,66112030,10.0,41
SALTA,Metán,Metán Viejo,66112050,0.512,1
SALTA,Metán,Metán Viejo,66112050,10.0,40
SALTA,Metán,Metán Viejo,66112050,100.0,1
SALTA,Metán,Río Piedras,66112070,0.512,1
SALTA,Metán,Río Piedras,66112070,6.0,4
SALTA,Metán,Río Piedras,66112070,10.0,25
SALTA,Metán,Río Piedras,66112070,15.0,2
SALTA,Metán,Río Piedras,66112070,20.0,1
SALTA,Metán,San José de Metán,66112040,0.5,2
SALTA,Metán,San José de Metán,66112040,1.0,11
SALTA,Metán,San José de Metán,66112040,3.0,58
SALTA,Metán,San José de Metán,66112040,6.0,269
SALTA,Metán,San José de Metán,66112040,10.0,457
SALTA,Metán,San José de Metán,66112040,15.0,20
SALTA,Metán,San José de Metán,66112040,20.0,6
SALTA,Metán,San José de Metán,66112040,30.0,1
SALTA,Metán,San José de Metán,66112040,50.0,182
SALTA,Metán,San José de Metán,66112040,100.0,1
SALTA,Metán,San José de Metán,66112040,240.0,521
SALTA,Metán,San José de Metán,66112040,300.0,467
SALTA,Metán,San José de Metán,66112040,400.0,47
SALTA,Metán,San José de Metán,66112040,500.0,15
SALTA,Metán,San José de Metán,66112040,800.0,36
SALTA,Metán,San José de Metán,66112040,1000.0,5
SALTA,Metán,San José de Orquera,66112080,10.0,15
SALTA,Molinos,Molinos,66119020,3.0,31
SALTA,Molinos,Molinos,66119020,5.0,11
SALTA,Molinos,Molinos,66119020,6.0,1
SALTA,Molinos,Molinos,66119020,10.0,3
SALTA,Molinos,Molinos,66119020,20.0,4
SALTA,Molinos,Seclantás,66119030,0.5,2
SALTA,Molinos,Seclantás,66119030,3.0,14
SALTA,Molinos,Seclantás,66119030,5.0,5
SALTA,Molinos,Seclantás,66119030,10.0,2
SALTA,Molinos,Seclantás,66119030,20.0,3
SALTA,Orán,Aguas Blancas,66126010,0.512,1
SALTA,Orán,Aguas Blancas,66126010,1.0,43
SALTA,Orán,Aguas Blancas,66126010,2.0,22
SALTA,Orán,Aguas Blancas,66126010,4.0,19
SALTA,Orán,Aguas Blancas,66126010,5.0,8
SALTA,Orán,Aguas Blancas,66126010,6.0,13
SALTA,Orán,Aguas Blancas,66126010,10.0,1
SALTA,Orán,Colonia Santa Rosa,66126020,0.0,100
SALTA,Orán,Colonia Santa Rosa,66126020,0.5,2
SALTA,Orán,Colonia Santa Rosa,66126020,0.512,1
SALTA,Orán,Colonia Santa Rosa,66126020,2.0,118
SALTA,Orán,Colonia Santa Rosa,66126020,3.0,36
SALTA,Orán,Colonia Santa Rosa,66126020,4.0,21
SALTA,Orán,Colonia Santa Rosa,66126020,6.0,176
SALTA,Orán,Colonia Santa Rosa,66126020,8.0,12
SALTA,Orán,Colonia Santa Rosa,66126020,10.0,15
SALTA,Orán,El Tabacal,66126030,50.0,3
SALTA,Orán,El Tabacal,66126030,100.0,57
SALTA,Orán,El Tabacal,66126030,300.0,76
SALTA,Orán,El Tabacal,66126030,500.0,4
SALTA,Orán,El Tabacal,66126030,1000.0,4
SALTA,Orán,Hipólito Yrigoyen,66126040,0.0,40
SALTA,Orán,Hipólito Yrigoyen,66126040,0.512,1
SALTA,Orán,Hipólito Yrigoyen,66126040,1.0,3
SALTA,Orán,Hipólito Yrigoyen,66126040,3.0,200
SALTA,Orán,Hipólito Yrigoyen,66126040,4.0,314
SALTA,Orán,Hipólito Yrigoyen,66126040,6.0,48
SALTA,Orán,Hipólito Yrigoyen,66126040,10.0,596
SALTA,Orán,Hipólito Yrigoyen,66126040,15.0,53
SALTA,Orán,Pichanal,66126060,0.0,103
SALTA,Orán,Pichanal,66126060,0.512,1
SALTA,Orán,Pichanal,66126060,1.0,5
SALTA,Orán,Pichanal,66126060,2.0,97
SALTA,Orán,Pichanal,66126060,3.0,27
SALTA,Orán,Pichanal,66126060,5.0,1
SALTA,Orán,Pichanal,66126060,6.0,73
SALTA,Orán,Pichanal,66126060,10.0,223
SALTA,Orán,Pichanal,66126060,15.0,32
SALTA,Orán,Pichanal,66126060,20.0,1
SALTA,Orán,Pichanal,66126060,50.0,583
SALTA,Orán,San Ramón de la Nueva Orán,66126070,0.0,581
SALTA,Orán,San Ramón de la Nueva Orán,66126070,0.5,2
SALTA,Orán,San Ramón de la Nueva Orán,66126070,1.0,48
SALTA,Orán,San Ramón de la Nueva Orán,66126070,3.0,339
SALTA,Orán,San Ramón de la Nueva Orán,66126070,6.0,848
SALTA,Orán,San Ramón de la Nueva Orán,66126070,10.0,1
SALTA,Orán,San Ramón de la Nueva Orán,66126070,15.0,56
SALTA,Orán,San Ramón de la Nueva Orán,66126070,20.0,46
SALTA,Orán,San Ramón de la Nueva Orán,66126070,30.0,4
SALTA,Orán,San Ramón de la Nueva Orán,66126070,50.0,135
SALTA,Orán,San Ramón de la Nueva Orán,66126070,100.0,1
SALTA,Orán,San Ramón de la Nueva Orán,66126070,300.0,1
SALTA,Orán,San Ramón de la Nueva Orán,66126070,500.0,142
SALTA,Orán,San Ramón de la Nueva Orán,66126070,1000.0,22
SALTA,Orán,Urundel,66126080,0.5,1
SALTA,Orán,Urundel,66126080,0.512,1
SALTA,Orán,Urundel,66126080,3.0,75
SALTA,Orán,Urundel,66126080,5.0,11
SALTA,Orán,Urundel,66126080,10.0,1
SALTA,Otros,Otros,Sin Datos,0.0,185
SALTA,OTROS,OTROS,Sin Datos,1.0,1
SALTA,OTROS,OTROS,Sin Datos,3.0,1
SALTA,Rivadavia,Alto de la Sierra,66133010,0.0,3
SALTA,Rivadavia,Alto de la Sierra,66133010,0.512,5
SALTA,Rivadavia,Alto de la Sierra,66133010,10.0,1
SALTA,Rivadavia,Capitán Juan Pagé,66133020,4.0,3
SALTA,Rivadavia,Capitán Juan Pagé,66133020,6.0,1
SALTA,Rivadavia,Capitán Juan Pagé,66133020,10.0,1
SALTA,Rivadavia,Coronel Juan Solá,66133030,0.5,1
SALTA,Rivadavia,Coronel Juan Solá,66133030,0.512,1
SALTA,Rivadavia,Coronel Juan Solá,66133030,1.0,1
SALTA,Rivadavia,Coronel Juan Solá,66133030,3.0,33
SALTA,Rivadavia,Coronel Juan Solá,66133030,4.0,105
SALTA,Rivadavia,Coronel Juan Solá,66133030,5.0,40
SALTA,Rivadavia,Coronel Juan Solá,66133030,6.0,98
SALTA,Rivadavia,Coronel Juan Solá,66133030,10.0,67
SALTA,Rivadavia,Coronel Juan Solá,66133030,20.0,1
SALTA,Rivadavia,Coronel Juan Solá,66133030,200.0,1
SALTA,Rivadavia,Los Blancos,66133050,0.0,9
SALTA,Rivadavia,Los Blancos,66133050,0.512,3
SALTA,Rivadavia,Los Blancos,66133050,4.0,2
SALTA,Rivadavia,Los Blancos,66133050,5.0,15
SALTA,Rivadavia,Los Blancos,66133050,6.0,21
SALTA,Rivadavia,Los Blancos,66133050,10.0,4
SALTA,Rivadavia,Pluma de Pato,66133060,4.0,6
SALTA,Rivadavia,Pluma de Pato,66133060,5.0,5
SALTA,Rivadavia,Pluma de Pato,66133060,10.0,4
SALTA,Rivadavia,Rivadavia,66133070,1.0,1
SALTA,Rivadavia,Rivadavia,66133070,10.0,1
SALTA,Rivadavia,Santa María,66133080,0.0,5
SALTA,Rivadavia,Santa Victoria Este,66133100,0.0,10
SALTA,Rivadavia,Santa Victoria Este,66133100,0.5,1
SALTA,Rivadavia,Santa Victoria Este,66133100,0.512,5
SALTA,Rivadavia,Santa Victoria Este,66133100,3.0,90
SALTA,Rivadavia,Santa Victoria Este,66133100,6.0,5
SALTA,Rivadavia,Santa Victoria Este,66133100,10.0,8
SALTA,Rivadavia,Santa Victoria Este,66133100,15.0,2
SALTA,Rosario de la Frontera,Antilla,66140010,0.512,1
SALTA,Rosario de la Frontera,Antilla,66140010,10.0,1
SALTA,Rosario de la Frontera,Copo Quile,66140020,10.0,35
SALTA,Rosario de la Frontera,El Naranjo,66140030,2.0,1
SALTA,Rosario de la Frontera,El Naranjo,66140030,10.0,39
SALTA,Rosario de la Frontera,El Potrero,66140040,0.512,1
SALTA,Rosario de la Frontera,El Potrero,66140040,100.0,1
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,0.512,1
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,1.0,7
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,3.0,315
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,4.0,33
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,5.0,274
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,6.0,192
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,7.0,8
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,10.0,406
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,15.0,27
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,20.0,9
SALTA,Rosario de la Frontera,Rosario de la Frontera,66140050,100.0,3
SALTA,Rosario de Lerma,Campo Quijano,66147010,0.5,1
SALTA,Rosario de Lerma,Campo Quijano,66147010,0.512,2
SALTA,Rosario de Lerma,Campo Quijano,66147010,1.0,1
SALTA,Rosario de Lerma,Campo Quijano,66147010,2.0,7
SALTA,Rosario de Lerma,Campo Quijano,66147010,3.0,50
SALTA,Rosario de Lerma,Campo Quijano,66147010,4.0,16
SALTA,Rosario de Lerma,Campo Quijano,66147010,5.0,76
SALTA,Rosario de Lerma,Campo Quijano,66147010,6.0,91
SALTA,Rosario de Lerma,Campo Quijano,66147010,10.0,394
SALTA,Rosario de Lerma,Campo Quijano,66147010,20.0,1
SALTA,Rosario de Lerma,Campo Quijano,66147010,100.0,1
SALTA,Rosario de Lerma,La Merced Del Encón,66147015,1.0,31
SALTA,Rosario de Lerma,La Merced Del Encón,66147015,5.0,1
SALTA,Rosario de Lerma,La Merced Del Encón,66147015,6.0,36
SALTA,Rosario de Lerma,La Merced Del Encón,66147015,10.0,189
SALTA,Rosario de Lerma,La Silleta,66147020,0.512,1
SALTA,Rosario de Lerma,La Silleta,66147020,1.0,16
SALTA,Rosario de Lerma,La Silleta,66147020,2.0,3
SALTA,Rosario de Lerma,La Silleta,66147020,3.0,12
SALTA,Rosario de Lerma,La Silleta,66147020,5.0,28
SALTA,Rosario de Lerma,La Silleta,66147020,6.0,20
SALTA,Rosario de Lerma,La Silleta,66147020,8.0,1
SALTA,Rosario de Lerma,La Silleta,66147020,10.0,294
SALTA,Rosario de Lerma,La Silleta,66147020,15.0,3
SALTA,Rosario de Lerma,La Silleta,66147020,20.0,5
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,0.0,12
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,0.512,1
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,2.0,1
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,3.0,156
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,4.0,3
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,5.0,195
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,6.0,130
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,10.0,3
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,15.0,9
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,20.0,70
SALTA,Rosario de Lerma,Rosario de Lerma,66147030,30.0,4
SALTA,San Carlos,Angastaco,66154010,3.0,26
SALTA,San Carlos,Angastaco,66154010,5.0,10
SALTA,San Carlos,Angastaco,66154010,10.0,3
SALTA,San Carlos,Angastaco,66154010,20.0,2
SALTA,San Carlos,Animaná,66154020,0.512,1
SALTA,San Carlos,Animaná,66154020,3.0,36
SALTA,San Carlos,Animaná,66154020,5.0,12
SALTA,San Carlos,Animaná,66154020,10.0,3
SALTA,San Carlos,El Barrial,66154030,0.0,400
SALTA,San Carlos,San Carlos,66154040,0.512,2
SALTA,San Carlos,San Carlos,66154040,3.0,66
SALTA,San Carlos,San Carlos,66154040,5.0,23
SALTA,San Carlos,San Carlos,66154040,10.0,6
SALTA,Santa Victoria,Acoyte,66161010,2.0,8
SALTA,Santa Victoria,Acoyte,66161010,20.0,2
SALTA,Santa Victoria,Campo La Cruz,66161020,0.0,50
SALTA,Santa Victoria,Los Toldos,66161030,2.0,30
SALTA,Santa Victoria,Los Toldos,66161030,6.0,6
SALTA,Santa Victoria,Los Toldos,66161030,10.0,1
SALTA,Santa Victoria,Los Toldos,66161030,20.0,5
SALTA,Santa Victoria,Nazareno,66161040,0.0,135
SALTA,Santa Victoria,Nazareno,66161040,10.0,61
SALTA,Santa Victoria,Poscaya,66161050,0.0,30
SALTA,Santa Victoria,San Marcos,66161060,0.0,30
SALTA,Santa Victoria,Santa Victoria,66161070,0.5,4
SALTA,Santa Victoria,Santa Victoria,66161070,0.512,1
SALTA,Santa Victoria,Santa Victoria,66161070,2.0,120
SALTA,Santa Victoria,Santa Victoria,66161070,4.0,35
SALTA,Santa Victoria,Santa Victoria,66161070,6.0,35
SALTA,Santa Victoria,Santa Victoria,66161070,10.0,70
SALTA,Santa Victoria,Santa Victoria,66161070,20.0,12
SAN JUAN,25 de Mayo,Tupelí,70126020,1.0,60
SAN JUAN,25 de Mayo,Villa Borjas,70126010,6.0,8
SAN JUAN,25 de Mayo,Villa Borjas,70126010,10.0,1
SAN JUAN,25 de Mayo,Villa Borjas,70126010,20.0,1
SAN JUAN,25 de Mayo,Villa Borjas - La Chimbera,70126030,1.0,80
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,6.0,47
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,10.0,8
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,15.0,4
SAN JUAN,25 de Mayo,Villa Santa Rosa,70126050,20.0,1
SAN JUAN,9 de Julio,9 de Julio,70063040,0.0,1
SAN JUAN,9 de Julio,9 de Julio,70063040,0.512,1
SAN JUAN,9 de Julio,9 de Julio,70063040,1.0,139
SAN JUAN,9 de Julio,9 de Julio,70063040,3.0,100
SAN JUAN,9 de Julio,9 de Julio,70063040,4.0,6
SAN JUAN,9 de Julio,9 de Julio,70063040,5.0,7
SAN JUAN,9 de Julio,9 de Julio,70063040,6.0,60
SAN JUAN,9 de Julio,9 de Julio,70063040,10.0,5
SAN JUAN,9 de Julio,9 de Julio,70063040,12.0,11
SAN JUAN,9 de Julio,9 de Julio,70063040,15.0,6
SAN JUAN,9 de Julio,9 de Julio,70063040,20.0,3
SAN JUAN,9 de Julio,9 de Julio,70063040,30.0,2
SAN JUAN,9 de Julio,Alto de Sierra,70063010,300.0,1
SAN JUAN,9 de Julio,Colonia Fiorito,70063020,3.0,3
SAN JUAN,9 de Julio,Las Chacritas,70063030,1.0,34
SAN JUAN,9 de Julio,Las Chacritas,70063030,3.0,40
SAN JUAN,9 de Julio,Las Chacritas,70063030,6.0,30
SAN JUAN,9 de Julio,Las Chacritas,70063030,10.0,2
SAN JUAN,9 de Julio,Las Chacritas,70063030,12.0,6
SAN JUAN,9 de Julio,Las Chacritas,70063030,20.0,5
SAN JUAN,9 de Julio,OTROS,Sin Datos,0.5,1
SAN JUAN,Albardón,El Rincón,70007010,0.75,24
SAN JUAN,Albardón,El Rincón,70007010,3.0,1
SAN JUAN,Albardón,El Rincón,70007010,3.5,256
SAN JUAN,Albardón,El Rincón,70007010,5.0,1
SAN JUAN,Albardón,El Rincón,70007010,8.0,132
SAN JUAN,Albardón,El Rincón,70007010,15.0,96
SAN JUAN,Albardón,El Rincón,70007010,30.0,2
SAN JUAN,Albardón,Otros,Sin Datos,0.0,300
SAN JUAN,Albardón,Villa General San Martin,70007010,6.0,15
SAN JUAN,Albardón,Villa General San Martin,70007010,10.0,16
SAN JUAN,Albardón,Villa General San Martin,70007010,15.0,23
SAN JUAN,Albardón,Villa General San Martin,70007010,20.0,2
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,3.0,56
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,5.0,22
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,6.0,38
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,7.0,12
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,10.0,92
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,20.0,7
SAN JUAN,Albardón,Villa General San Martín - Campo Afuera,70007020,30.0,2
SAN JUAN,Angaco,Otros,Sin Datos,0.0,72
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,3.0,50
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,5.0,20
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,6.0,38
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,7.0,11
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,10.0,3
SAN JUAN,Angaco,Villa El Salvador - Villa Sefair,70014020,20.0,1
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,1.0,122
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,2.0,32
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,3.0,26
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,6.0,700
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,8.0,100
SAN JUAN,Calingasta,Barreal - Villa Pituil,70021010,15.0,35
SAN JUAN,Calingasta,Calingasta,70021020,0.0,130
SAN JUAN,Calingasta,Calingasta,70021020,1.0,96
SAN JUAN,Calingasta,Calingasta,70021020,2.0,45
SAN JUAN,Calingasta,Calingasta,70021020,6.0,130
SAN JUAN,Calingasta,Calingasta,70021020,8.0,40
SAN JUAN,Calingasta,Calingasta,70021020,15.0,350
SAN JUAN,Calingasta,Tamberías,70021030,1.0,36
SAN JUAN,Calingasta,Tamberías,70021030,3.0,26
SAN JUAN,Calingasta,Tamberías,70021030,6.0,120
SAN JUAN,Calingasta,Tamberías,70021030,8.0,30
SAN JUAN,Calingasta,Tamberías,70021030,15.0,15
SAN JUAN,Capital,San Juan,70028010,0.0,2
SAN JUAN,Capital,San Juan,70028010,0.5,6
SAN JUAN,Capital,San Juan,70028010,0.512,1
SAN JUAN,Capital,San Juan,70028010,0.75,513
SAN JUAN,Capital,San Juan,70028010,1.0,62
SAN JUAN,Capital,San Juan,70028010,2.0,72
SAN JUAN,Capital,San Juan,70028010,3.0,2
SAN JUAN,Capital,San Juan,70028010,3.5,6
SAN JUAN,Capital,San Juan,70028010,4.0,18
SAN JUAN,Capital,San Juan,70028010,5.0,132
SAN JUAN,Capital,San Juan,70028010,6.0,1
SAN JUAN,Capital,San Juan,70028010,8.0,3
SAN JUAN,Capital,San Juan,70028010,9.0,6
SAN JUAN,Capital,San Juan,70028010,10.0,470
SAN JUAN,Capital,San Juan,70028010,12.0,74
SAN JUAN,Capital,San Juan,70028010,15.0,2
SAN JUAN,Capital,San Juan,70028010,20.0,956
SAN JUAN,Capital,San Juan,70028010,24.0,259
SAN JUAN,Capital,San Juan,70028010,25.0,45
SAN JUAN,Capital,San Juan,70028010,30.0,10
SAN JUAN,Capital,San Juan,70028010,50.0,16
SAN JUAN,Capital,San Juan,70028010,60.0,1
SAN JUAN,Capital,San Juan,70028010,100.0,2
SAN JUAN,Capital,San Juan,70028010,200.0,2
SAN JUAN,Capital,San Juan,70028010,300.0,1
SAN JUAN,Capital,San Juan,70028010,600.0,1
SAN JUAN,Caucete,Bermejo,70035010,0.5,1
SAN JUAN,Caucete,Caucete,70035020,0.0,2
SAN JUAN,Caucete,Caucete,70035020,2.0,1
SAN JUAN,Caucete,Caucete,70035020,3.0,92
SAN JUAN,Caucete,Caucete,70035020,3.5,107
SAN JUAN,Caucete,Caucete,70035020,4.0,222
SAN JUAN,Caucete,Caucete,70035020,6.0,154
SAN JUAN,Caucete,Caucete,70035020,8.0,279
SAN JUAN,Caucete,Caucete,70035020,10.0,1
SAN JUAN,Caucete,Caucete,70035020,15.0,665
SAN JUAN,Caucete,Caucete,70035020,20.0,4
SAN JUAN,Caucete,Vallecito,70035070,0.0,250
SAN JUAN,Caucete,Villa Independencia,70035080,6.0,9
SAN JUAN,Caucete,Villa Independencia,70035080,10.0,3
SAN JUAN,Caucete,Villa Independencia,70035080,20.0,1
SAN JUAN,Chimbas,Chimbas,70042010,0.0,3
SAN JUAN,Chimbas,Chimbas,70042010,0.5,2
SAN JUAN,Chimbas,Chimbas,70042010,0.75,39
SAN JUAN,Chimbas,Chimbas,70042010,1.0,14
SAN JUAN,Chimbas,Chimbas,70042010,2.0,14
SAN JUAN,Chimbas,Chimbas,70042010,3.0,204
SAN JUAN,Chimbas,Chimbas,70042010,3.5,935
SAN JUAN,Chimbas,Chimbas,70042010,5.0,77
SAN JUAN,Chimbas,Chimbas,70042010,6.0,45
SAN JUAN,Chimbas,Chimbas,70042010,7.0,46
SAN JUAN,Chimbas,Chimbas,70042010,8.0,880
SAN JUAN,Chimbas,Chimbas,70042010,10.0,5
SAN JUAN,Chimbas,Chimbas,70042010,12.0,506
SAN JUAN,Chimbas,Chimbas,70042010,15.0,1
SAN JUAN,Chimbas,Chimbas,70042010,25.0,293
SAN JUAN,Chimbas,Chimbas,70042010,30.0,3
SAN JUAN,Chimbas,Chimbas,70042010,50.0,427
SAN JUAN,Chimbas,Chimbas,70042010,100.0,662
SAN JUAN,Chimbas,Chimbas,70042010,300.0,244
SAN JUAN,Chimbas,Chimbas,70042010,500.0,7
SAN JUAN,Chimbas,Chimbas,70042010,600.0,92
SAN JUAN,Chimbas,Villa Paula Albarracin,70042010,6.0,2
SAN JUAN,Chimbas,Villa Paula Albarracin,70042010,10.0,1
SAN JUAN,Iglesia,Angualasto,70049010,2.0,1
SAN JUAN,Iglesia,Angualasto,70049010,10.0,61
SAN JUAN,Iglesia,Bella Vista,70049020,0.0,36
SAN JUAN,Iglesia,Iglesia,70049030,0.0,111
SAN JUAN,Iglesia,Iglesia,70049030,0.256,1
SAN JUAN,Iglesia,Iglesia,70049030,1.0,1
SAN JUAN,Iglesia,Iglesia,70049030,4.0,2
SAN JUAN,Iglesia,Iglesia,70049030,8.0,1
SAN JUAN,Iglesia,Iglesia,70049030,20.0,2
SAN JUAN,Iglesia,Las Flores,70049040,5.0,1
SAN JUAN,Iglesia,Las Flores,70049040,10.0,124
SAN JUAN,Iglesia,Pismanta,70049050,0.5,1
SAN JUAN,Iglesia,Rodeo,70049060,0.0,10
SAN JUAN,Iglesia,Rodeo,70049060,10.0,629
SAN JUAN,Iglesia,Tudcum,70049070,10.0,102
SAN JUAN,Jáchal,Gran China,70056020,1.0,32
SAN JUAN,Jáchal,Huaco,70056030,1.0,43
SAN JUAN,Jáchal,Huaco,70056030,2.0,28
SAN JUAN,Jáchal,Huaco,70056030,3.0,25
SAN JUAN,Jáchal,Niquivil,70056050,10.0,36
SAN JUAN,Jáchal,Pampa Vieja,70056060,1.0,36
SAN JUAN,Jáchal,Pampa Vieja,70056060,3.0,20
SAN JUAN,Jáchal,Pampa Vieja,70056060,10.0,6
SAN JUAN,Jáchal,San Isidro,70056070,1.0,35
SAN JUAN,Jáchal,San Isidro,70056070,3.0,12
SAN JUAN,Jáchal,San Isidro,70056070,10.0,56
SAN JUAN,Jáchal,San José de Jáchal,70056080,0.0,848
SAN JUAN,Jáchal,San José de Jáchal,70056080,0.5,1
SAN JUAN,Jáchal,San José de Jáchal,70056080,1.0,153
SAN JUAN,Jáchal,San José de Jáchal,70056080,2.0,122
SAN JUAN,Jáchal,San José de Jáchal,70056080,3.0,548
SAN JUAN,Jáchal,San José de Jáchal,70056080,6.0,143
SAN JUAN,Jáchal,San José de Jáchal,70056080,15.0,10
SAN JUAN,Jáchal,San José de Jáchal,70056080,20.0,1
SAN JUAN,Jáchal,Tamberías,70056090,1.0,28
SAN JUAN,Jáchal,Tamberías,70056090,2.0,15
SAN JUAN,Jáchal,Tamberías,70056090,10.0,37
SAN JUAN,Jáchal,Villa Mercedes,70056110,0.256,1
SAN JUAN,Jáchal,Villa Mercedes,70056110,0.5,1
SAN JUAN,Jáchal,Villa Mercedes,70056110,1.0,53
SAN JUAN,Jáchal,Villa Mercedes,70056110,2.0,31
SAN JUAN,Jáchal,Villa Mercedes,70056110,3.0,10
SAN JUAN,Jáchal,Villa Mercedes,70056110,10.0,63
SAN JUAN,Otros,Otros,Sin Datos,0.0,5
SAN JUAN,OTROS,OTROS,Sin Datos,1.0,1
SAN JUAN,OTROS,OTROS,Sin Datos,3.0,3
SAN JUAN,Pocito,Quinto Cuartel,70070030,6.0,32
SAN JUAN,Pocito,Quinto Cuartel,70070030,10.0,5
SAN JUAN,Pocito,Quinto Cuartel,70070030,20.0,27
SAN JUAN,Pocito,Quinto Cuartel,70070030,30.0,1
SAN JUAN,Pocito,Villa Aberastain,70070010,6.0,21
SAN JUAN,Pocito,Villa Aberastain,70070010,10.0,6
SAN JUAN,Pocito,Villa Aberastain,70070010,15.0,11
SAN JUAN,Pocito,Villa Aberastain,70070010,20.0,3
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,0.5,1
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,0.75,13
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,2.0,8
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,3.0,18
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,3.5,74
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,5.0,5
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,6.0,3
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,7.0,3
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,8.0,163
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,10.0,643
SAN JUAN,Pocito,Villa Aberastain - La Rinconada,70070040,15.0,305
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,3.0,23
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,5.0,9
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,6.0,5
SAN JUAN,Pocito,Villa Barbosa - Villa Nacusi,70070050,7.0,5
SAN JUAN,Rawson,El Medanito,70077010,3.0,26
SAN JUAN,Rawson,El Medanito,70077010,5.0,1
SAN JUAN,Rawson,El Medanito,70077010,6.0,5
SAN JUAN,Rawson,Rawson,70077010,0.0,1
SAN JUAN,Rawson,Rawson,70077010,0.512,1
SAN JUAN,Rawson,Rawson,70077010,0.75,85
SAN JUAN,Rawson,Rawson,70077010,2.0,9
SAN JUAN,Rawson,Rawson,70077010,3.0,3
SAN JUAN,Rawson,Rawson,70077010,3.5,2
SAN JUAN,Rawson,Rawson,70077010,6.0,11
SAN JUAN,Rawson,Rawson,70077010,8.0,3
SAN JUAN,Rawson,Rawson,70077010,10.0,20
SAN JUAN,Rawson,Rawson,70077010,15.0,2
SAN JUAN,Rawson,Rawson,70077010,30.0,12
SAN JUAN,Rawson,Rawson,70077010,50.0,91
SAN JUAN,Rawson,Rawson,70077010,100.0,573
SAN JUAN,Rawson,Rawson,70077010,300.0,175
SAN JUAN,Rawson,Rawson,70077010,500.0,2
SAN JUAN,Rawson,Rawson,70077010,600.0,42
